ID,TIPO_INCIDENCIA,FECHA_REPORTE,ESTADO,UsuarioID,MantenimientoID,nivelEscalamiento,UserInfo,tiempoResolucion
17314,Rotura,11-12-2023,Abierta,['520-02-8276'],['13517'],Bajo,"[['Quirino Fuster Domínguez', 'eleuterio44@olivera.es', '+34981812753']]",152.0
17315,Vandalismo,31-07-2024,Abierta,['468-31-0024'],['14928'],Bajo,"[['Haroldo Aguilera-burgos', 'mazaflavia@prats.com', '+34713467756']]",41.0
17316,Rotura,19-11-2023,Abierta,['672-25-8210'],['2125'],Bajo,"[['Maxi Bernad Águila', 'palmira95@cuadrado.com', '+34718353948']]",96.0
17317,Mal funcionamiento,27-11-2023,Cerrada,['246-10-0734'],['89'],Bajo,"[['Quirino Páez Arnal', 'gasconana-belen@cepeda.com', '+34722346759']]",53.0
17318,Vandalismo,11-10-2024,Cerrada,['696-51-4716'],['11885'],Bajo,"[['Bernabé Moles Colomer', 'severopereira@sevilla-palma.com', '+34749787036']]",-1.0
17319,Rotura,06-11-2023,Abierta,['516-01-7985'],"['1098', '1675']",Bajo,"[['Toribio Jurado Tapia', 'marcia64@figueroa.com', '+34671733891']]",241.0
17320,Rotura,23-11-2023,Cerrada,['117-55-5651'],"['5363', '10922']",Bajo,"[['Tere Del Capdevila', 'albina40@borrego.com', '+34722887895']]",14.0
17321,Vandalismo,04-10-2024,Cerrada,['735-84-5629'],['2426'],Bajo,"[['Ana Sofía Sans-montero', 'arocazaida@hotmail.com', '+34707964819']]",-1.0
17322,Rotura,15-12-2023,Cerrada,['998-45-9721'],['256'],Bajo,"[['Leopoldo Tamayo Pou', 'pmuniz@iriarte.es', '+34707152778']]",17.0
17323,Mal funcionamiento,07-10-2024,Abierta,['126-53-6740'],"['884', '3485']",Bajo,"[['Máxima Dávila Pareja', 'amiro@hotmail.com', '+34723719324']]",-1.0
17324,Rotura,27-12-2023,Abierta,['086-73-2944'],['6308'],Bajo,"[['Pastor Santamaría Barranco', 'chuy94@yahoo.com', '+34740720364']]",16.0
17325,Desgaste,13-03-2024,Abierta,['069-41-2567'],"['5625', '9296']",Bajo,"[['Carmela Aznar Quevedo', 'wnavarro@armas-jorda.es', '+34734484661']]",99.0
17326,Mal funcionamiento,29-05-2024,Abierta,['960-15-3577'],"['9752', '11942', '12117']",Bajo,"[['Espiridión Busquets Ángel', 'pbellido@gmail.com', '+34735376752']]",87.0
17327,Rotura,13-04-2024,Cerrada,['371-00-3153'],['14616'],Bajo,"[['Yésica Busquets', 'candelariaperea@requena-vilaplana.es', '+34737525233']]",-1.0
17328,Vandalismo,22-03-2024,Abierta,['242-22-4572'],"['4603', '14391']",Bajo,"[['Ricarda Rosales-badía', 'ferminmarmol@segura.com', '+34733225712']]",167.0
17329,Vandalismo,11-03-2024,Cerrada,['372-22-6805'],['3266'],Bajo,"[['Mariana Madrid', 'zromero@yahoo.com', '+34740749591']]",83.0
17330,Mal funcionamiento,17-12-2023,Cerrada,['619-91-7920'],['12248'],Bajo,"[['María Jesús Alcántara Soriano', 'brionesguillermo@amor.com', '+34673463847']]",273.0
17331,Rotura,15-08-2024,Abierta,['692-09-5606'],['14038'],Bajo,"[['Alba Alfonso Franch', 'eaznar@yahoo.com', '+34823260328']]",49.0
17332,Mal funcionamiento,06-01-2024,Cerrada,['750-10-3647'],['10299'],Bajo,"[['María Dolores Pellicer Chaves', 'herbertoarjona@hotmail.com', '+34719420613']]",-1.0
17333,Desgaste,19-03-2024,Abierta,['795-24-6199'],['14110'],Bajo,"[['Primitivo Gálvez Tenorio', 'balduinogarate@font.com', '+34815386526']]",-1.0
17334,Rotura,18-09-2024,Abierta,['511-72-5688'],['9022'],Bajo,"[['Calisto Vallés Atienza', 'roberto75@zamora.es', '+34721077096']]",-1.0
17335,Vandalismo,17-07-2024,Abierta,['324-78-3867'],['3467'],Bajo,"[['Custodio Gimeno Márquez', 'baltasarcazorla@gmail.com', '+34725964018']]",-1.0
17336,Mal funcionamiento,14-03-2024,Cerrada,['432-18-4098'],['148'],Bajo,"[['Lucas Del Infante', 'rvillar@yahoo.com', '+34701805858']]",-1.0
17337,Rotura,24-07-2024,Abierta,['410-33-9822'],['8165'],Bajo,"[['Felicidad Salas Madrid', 'drodriguez@yahoo.com', '+34742634704']]",-1.0
17338,Vandalismo,25-11-2023,Cerrada,['394-50-5948'],['2440'],Bajo,"[['Cloe Morales Vilalta', 'helias@hotmail.com', '+34738164652']]",244.0
17339,Rotura,10-04-2024,Cerrada,['842-09-0560'],['9187'],Bajo,"[['Demetrio Canet Somoza', 'hterron@gmail.com', '+34705030246']]",99.0
17340,Vandalismo,16-12-2023,Abierta,['234-78-7917'],['3272'],Bajo,"[['Reinaldo Escamilla Giner', 'edgarrodriguez@miro.com', '+34723454594']]",282.0
17341,Desgaste,22-12-2023,Cerrada,['247-26-6402'],['3671'],Bajo,"[['Gaspar Alberola Ordóñez', 'anna44@ramon.net', '+34730505121']]",1.0
17342,Vandalismo,08-08-2024,Abierta,['871-38-9146'],['11789'],Bajo,"[['Manuel Jover-pedro', 'caballeroherminio@yahoo.com', '+34730205295']]",-1.0
17343,Desgaste,31-10-2023,Abierta,['369-52-0374'],['14623'],Bajo,"[['Diana Salmerón Calleja', 'sofia14@porcel.net', '+34747907019']]",228.0
17344,Rotura,28-10-2023,Cerrada,['537-34-1934'],"['4033', '5350', '8964']",Bajo,"[['Víctor Palomares Sales', 'macariaalmagro@yahoo.com', '+34718243431']]",290.0
17345,Rotura,28-05-2024,Abierta,['180-58-7713'],"['630', '3365', '8501']",Bajo,"[['Carlos Sandoval Bernat', 'adolfo02@paniagua-sotelo.com', '+34940393421']]",38.0
17346,Mal funcionamiento,21-11-2023,Cerrada,['583-32-0485'],['388'],Bajo,"[['Perla Cuesta Nogueira', 'bernardino96@raya-aviles.com', '+34731774669']]",261.0
17347,Desgaste,10-11-2023,Abierta,['708-20-1987'],"['7599', '13703']",Bajo,"[['Encarnita De Agudo', 'trillooctavia@ripoll.es', '+34708334283']]",294.0
17348,Rotura,22-09-2024,Cerrada,['719-42-2809'],['11555'],Bajo,"[['Dan Del Aznar', 'valerocadenas@corominas-nogueira.es', '+34728513193']]",-1.0
17349,Rotura,14-02-2024,Cerrada,['533-68-4954'],['2244'],Bajo,"[['Nidia Gonzalez Lara', 'vmorales@rosell.es', '+34863935980']]",106.0
17350,Mal funcionamiento,10-09-2024,Abierta,['309-89-8846'],['10022'],Bajo,"[['Maristela Vigil Ramos', 'vianaeutimio@hotmail.com', '+34729834731']]",-1.0
17351,Rotura,28-09-2024,Cerrada,['105-72-8330'],['9331'],Bajo,"[['Aníbal De Larrañaga', 'hurtadojuan-pablo@gmail.com', '+34667380376']]",-1.0
17352,Vandalismo,08-06-2024,Abierta,['026-83-9808'],['11004'],Bajo,"[['Manu Torralba Viana', 'xalberola@canales-mate.es', '+34936680012']]",-1.0
17353,Rotura,10-11-2023,Cerrada,['447-35-3681'],"['9237', '12037']",Bajo,"[['Tatiana Llamas-jerez', 'poncewalter@gomez-tejero.com', '+34955748076']]",315.0
17354,Mal funcionamiento,12-12-2023,Abierta,['771-96-6713'],['2588'],Bajo,"[['Jerónimo Amores Camacho', 'saavedraaurea@godoy.com', '+34713454317']]",256.0
17355,Rotura,15-09-2024,Cerrada,['959-86-3630'],['8954'],Bajo,"[['Abraham Ferrando Antón', 'ferrerdorotea@peiro-leon.com', '+34724430503']]",-1.0
17356,Desgaste,11-12-2023,Abierta,['014-11-1873'],['894'],Bajo,"[['Teobaldo Mayoral Palau', 'nunezjenaro@castro-carreno.com', '+34921950430']]",287.0
17357,Mal funcionamiento,23-01-2024,Cerrada,['357-26-7297'],['734'],Bajo,"[['Sebastián Navarrete-arribas', 'joanprieto@hotmail.com', '+34740598031']]",94.0
17358,Desgaste,07-12-2023,Cerrada,['919-70-9912'],"['2066', '13590']",Bajo,"[['Corona Vicente Pinedo', 'modesta38@yahoo.com', '+34723611187']]",188.0
17359,Mal funcionamiento,18-04-2024,Abierta,['494-09-3327'],['7211'],Bajo,"[['Guadalupe Roldán-luís', 'espiridion48@gmail.com', '+34714657825']]",0.0
17360,Mal funcionamiento,24-06-2024,Cerrada,['993-75-3281'],['4275'],Bajo,"[['Paulina Crespo', 'demetrio90@juan-mancebo.net', '+34698411088']]",2.0
17361,Vandalismo,25-12-2023,Abierta,['925-47-1057'],['8126'],Bajo,"[['Jose Carlos Barrera Paz', 'valeriofabra@landa-saez.es', '+34811601124']]",-1.0
17362,Desgaste,16-05-2024,Cerrada,['063-41-6384'],['11704'],Bajo,"[['Paola Diaz Bauzà', 'parco@lucena.es', '+34716551065']]",-1.0
17363,Desgaste,11-10-2024,Cerrada,['729-44-4946'],['1847'],Bajo,"[['Roxana Cabanillas', 'amayaeufemia@yahoo.com', '+34725133522']]",-1.0
17364,Rotura,10-09-2024,Abierta,['833-83-2710'],['8268'],Bajo,"[['Reinaldo Donoso Arana', 'amaliamatas@peinado.es', '+34622433544']]",-1.0
17365,Desgaste,07-11-2023,Cerrada,['585-07-8812'],['1312'],Bajo,"[['Teodora Pujadas Delgado', 'sara60@yahoo.com', '+34684885998']]",320.0
17366,Mal funcionamiento,11-06-2024,Abierta,['508-60-2593'],['11806'],Bajo,"[['Luciana Simó Benavente', 'iborraiker@yahoo.com', '+34925061863']]",-1.0
17367,Rotura,14-08-2024,Abierta,['063-45-0252'],['4894'],Bajo,"[['Eduardo Arévalo', 'chema92@maldonado-reina.es', '+34738994102']]",-1.0
17368,Vandalismo,08-03-2024,Cerrada,['619-91-7920'],['9846'],Bajo,"[['María Jesús Alcántara Soriano', 'brionesguillermo@amor.com', '+34673463847']]",-1.0
17369,Rotura,17-02-2024,Cerrada,['148-81-7465'],['7278'],Bajo,"[['Primitivo Seco Portillo', 'santosquiroga@llado.com', '+34639314843']]",137.0
17370,Desgaste,14-03-2024,Cerrada,['493-05-3630'],['4364'],Bajo,"[['Noé Duarte Villalobos', 'bcobo@taboada.com', '+34733555874']]",84.0
17371,Mal funcionamiento,12-07-2024,Cerrada,['864-35-8068'],['11628'],Bajo,"[['Almudena Dulce Mayoral Téllez', 'wpomares@canales-calleja.es', '+34704547206']]",-1.0
17372,Desgaste,23-12-2023,Abierta,['359-91-7006'],['4312'],Bajo,"[['Emilia Zabaleta Sabater', 'juliesosa@hotmail.com', '+34859787410']]",155.0
17373,Vandalismo,05-07-2024,Cerrada,['633-04-3995'],['659'],Bajo,"[['Javi López-barrio', 'caljuan-francisco@hotmail.com', '+34614144808']]",-1.0
17374,Vandalismo,20-06-2024,Cerrada,['959-30-1363'],['5806'],Bajo,"[['Román Montoya-barco', 'augustomanso@figuerola.com', '+34716388487']]",-1.0
17375,Desgaste,20-11-2023,Cerrada,['209-48-5830'],"['4754', '9625', '11235']",Bajo,"[['Jose Luis Jódar-bravo', 'amanciotome@yahoo.com', '+34712178234']]",135.0
17376,Desgaste,07-03-2024,Cerrada,['967-86-7183'],['7841'],Bajo,"[['Aroa Cabeza Segovia', 'fabiola24@gmail.com', '+34645764273']]",-1.0
17377,Rotura,04-06-2024,Abierta,['140-51-1696'],['2361'],Bajo,"[['Carmina Del Coloma', 'jacobo54@yahoo.com', '+34711991306']]",-1.0
17378,Desgaste,06-10-2024,Cerrada,['674-45-2059'],['939'],Bajo,"[['Rodolfo Pont Aranda', 'torresgabino@barrena-otero.com', '+34715708304']]",-1.0
17379,Desgaste,25-11-2023,Cerrada,['985-21-9108'],"['1348', '4293', '11069']",Bajo,"[['Joel Alberto Polo Baños', 'expositobrigida@hotmail.com', '+34712771010']]",251.0
17380,Mal funcionamiento,27-08-2024,Abierta,['665-73-1702'],['462'],Bajo,"[['René Expósito Ferrán', 'nerea61@gmail.com', '+34801586090']]",-1.0
17381,Desgaste,21-01-2024,Cerrada,['131-17-4505'],"['3348', '5113']",Bajo,"[['Jennifer De Quintana', 'eroyo@hidalgo.es', '+34740310724']]",248.0
17382,Vandalismo,13-11-2023,Abierta,['229-13-6806'],['13029'],Bajo,"[['Elodia Cobos Huerta', 'marita96@iriarte.com', '+34736738016']]",-1.0
17383,Desgaste,01-03-2024,Cerrada,['347-78-0959'],['8253'],Bajo,"[['Severo Pavón Gomis', 'abellangerardo@robledo-soriano.org', '+34836356290']]",-1.0
17384,Desgaste,02-12-2023,Cerrada,['786-47-4969'],"['3651', '10509']",Bajo,"[['Florentino Tejada Castelló', 'arsenioperez@haro-muro.es', '+34702341799']]",236.0
17385,Vandalismo,28-03-2024,Cerrada,['614-29-3004'],['2124'],Bajo,"[['Amor Puerta Redondo', 'ofeliamayol@yahoo.com', '+34928493767']]",133.0
17386,Vandalismo,31-07-2024,Abierta,['133-60-3128'],['12445'],Bajo,"[['Ana Rico-casares', 'zpuerta@yahoo.com', '+34713509067']]",-1.0
17387,Desgaste,30-04-2024,Cerrada,['511-93-0241'],['1800'],Bajo,"[['Albino Juárez-salas', 'fortunato50@yahoo.com', '+34612647972']]",-1.0
17388,Desgaste,24-11-2023,Abierta,['262-10-9828'],['5489'],Bajo,"[['Asdrubal Gordillo-piñeiro', 'salberto@hotmail.com', '+34672197619']]",114.0
17389,Vandalismo,10-10-2024,Abierta,['020-62-6074'],['22'],Bajo,"[['Nadia De Villalonga', 'polonicanor@gmail.com', '+34704514656']]",-1.0
17390,Vandalismo,13-12-2023,Cerrada,['214-57-2154'],"['6098', '12897']",Bajo,"[['Saturnina Camps Coca', 'walter94@varela.net', '+34640831952']]",72.0
17391,Vandalismo,07-09-2024,Abierta,['662-34-0712'],['11277'],Bajo,"[['Gloria Luz León', 'marisolvarela@sancho.net', '+34741468412']]",-1.0
17392,Desgaste,03-04-2024,Abierta,['857-39-6925'],"['6088', '7349', '11380']",Bajo,"[['Eusebia Del Yáñez', 'omena@grande.es', '+34700721756']]",139.0
17393,Mal funcionamiento,19-09-2024,Abierta,['820-61-8105'],"['4990', '11205']",Bajo,"[['Azahara Clara Arias Diéguez', 'baezaalex@gmail.com', '+34723027330']]",-1.0
17394,Mal funcionamiento,18-07-2024,Abierta,['727-67-1579'],['10164'],Bajo,"[['Marita Marqués Águila', 'luisabelmonte@chaves.org', '+34723546763']]",-1.0
17395,Rotura,26-03-2024,Cerrada,['705-30-6484'],['12977'],Bajo,"[['Amaya Blanco Costa', 'torojose-miguel@yahoo.com', '+34717468251']]",-1.0
17396,Mal funcionamiento,08-02-2024,Abierta,['855-73-5527'],['8210'],Bajo,"[['Pilar Guzmán Bauzà', 'azahara22@yahoo.com', '+34898496237']]",-1.0
17397,Rotura,11-03-2024,Abierta,['088-70-4503'],['612'],Bajo,"[['Carla Violeta Arnal Navarro', 'maria-doloresperello@hotmail.com', '+34939660004']]",-1.0
17398,Desgaste,12-10-2024,Cerrada,['005-10-5294'],['9760'],Bajo,"[['Baldomero Salazar Patiño', 'fbermudez@hotmail.com', '+34720621030']]",-1.0
17399,Vandalismo,23-04-2024,Abierta,['492-76-2536'],['978'],Bajo,"[['Esteban Barreda Novoa', 'ilobo@llano.es', '+34611302115']]",29.0
17400,Rotura,12-10-2024,Cerrada,['339-28-6444'],['61'],Bajo,"[['Gabriela Linares Aparicio', 'jeremias92@dalmau.com', '+34922836678']]",-1.0
17401,Desgaste,14-08-2024,Abierta,['895-39-6187'],"['3279', '6638']",Bajo,"[['Teófilo Palmer', 'calista39@esparza.com', '+34747498264']]",-1.0
17402,Rotura,28-07-2024,Cerrada,['502-72-9545'],['6651'],Bajo,"[['Valerio Del Abellán', 'caboafrica@gmail.com', '+34730888234']]",-1.0
17403,Vandalismo,31-03-2024,Cerrada,['015-09-8905'],"['2956', '10913']",Bajo,"[['Toni Plana Folch', 'vllorens@dalmau.com', '+34707365195']]",149.0
17404,Rotura,10-01-2024,Cerrada,['282-69-2115'],['3054'],Bajo,"[['Marcela Durán Cabanillas', 'isaac06@luz-manzano.com', '+34724517090']]",80.0
17405,Mal funcionamiento,08-09-2024,Cerrada,['557-04-6492'],['10550'],Bajo,"[['Nilo Salamanca Correa', 'xduque@hotmail.com', '+34728146821']]",-1.0
17406,Mal funcionamiento,22-11-2023,Abierta,['344-08-1449'],['327'],Bajo,"[['Hector Juárez Miguel', 'consuelabarragan@aguirre.es', '+34985618341']]",67.0
17407,Mal funcionamiento,22-01-2024,Abierta,['413-53-1313'],"['1041', '4885', '10618']",Bajo,"[['Florencia Del Paz', 'nramis@ibanez.com', '+34712093156']]",227.0
17408,Rotura,13-09-2024,Abierta,['407-61-8033'],"['3288', '3740']",Bajo,"[['Narcisa Soriano Sosa', 'zoliveras@yahoo.com', '+34894355197']]",18.0
17409,Rotura,30-06-2024,Abierta,['204-76-9615'],"['217', '14632']",Bajo,"[['Charo Carlota Soria Fajardo', 'recioinigo@rozas.org', '+34714766813']]",-1.0
17410,Mal funcionamiento,07-04-2024,Cerrada,['591-81-4932'],['7632'],Bajo,"[['Prudencio Carballo Pol', 'vilaplanaanselmo@yahoo.com', '+34711362974']]",26.0
17411,Vandalismo,18-02-2024,Abierta,['584-73-5142'],['835'],Bajo,"[['Rebeca Blasco-mercader', 'hervasmaximiano@yahoo.com', '+34718664048']]",1.0
17412,Vandalismo,24-06-2024,Abierta,['658-91-1307'],['12679'],Bajo,"[['Rosalía Segovia Pablo', 'ani49@hotmail.com', '+34744400977']]",-1.0
17413,Rotura,02-04-2024,Abierta,['424-36-6105'],"['7097', '11098']",Bajo,"[['Chema Agullo-fabra', 'obdulia87@yahoo.com', '+34990434606']]",108.0
17414,Rotura,04-02-2024,Abierta,['132-74-6029'],['5933'],Bajo,"[['Bernabé Arce Leiva', 'ugartenadia@morata.com', '+34739587640']]",50.0
17415,Mal funcionamiento,19-08-2024,Cerrada,['072-55-1334'],['10095'],Bajo,"[['Aurora Del Pedro', 'ymariscal@roura.net', '+34705066083']]",22.0
17416,Mal funcionamiento,09-03-2024,Cerrada,['678-93-3566'],['10533'],Bajo,"[['Pancho Arnau Alemán', 'guadalupesantana@yahoo.com', '+34746637113']]",-1.0
17417,Vandalismo,29-04-2024,Abierta,['034-13-6633'],['6822'],Bajo,"[['Teo Morata Galán', 'luciano73@corral.com', '+34833342201']]",-1.0
17418,Desgaste,29-01-2024,Cerrada,['323-21-0407'],['2768'],Bajo,"[['Belén Angulo Albero', 'rbarcelo@gmail.com', '+34738480819']]",-1.0
17419,Vandalismo,13-11-2023,Abierta,['814-33-6624'],['2339'],Bajo,"[['Ofelia Rosado Agustín', 'amatloreto@bonilla-quiroga.org', '+34742989426']]",228.0
17420,Mal funcionamiento,28-10-2023,Cerrada,['740-41-3915'],['14764'],Bajo,"[['Juana Gárate Cañas', 'lpina@yahoo.com', '+34715723069']]",281.0
17421,Desgaste,07-03-2024,Cerrada,['168-12-1610'],['13781'],Bajo,"[['Pascual Manzano', 'ceferino73@hotmail.com', '+34702633581']]",1.0
17422,Vandalismo,31-05-2024,Abierta,['067-03-6693'],"['5426', '9656']",Bajo,"[['Ana Belén Piquer-pi', 'gcerdan@diez-noguera.net', '+34898385892']]",-1.0
17423,Mal funcionamiento,08-03-2024,Cerrada,['337-93-8567'],['10150'],Bajo,"[['Amado Arribas', 'artemio35@melendez-puig.com', '+34631534288']]",205.0
17424,Mal funcionamiento,06-01-2024,Abierta,['921-60-5646'],['575'],Bajo,"[['Apolinar Ignacio Alarcón Castilla', 'chus30@gmail.com', '+34630706404']]",136.0
17425,Vandalismo,07-05-2024,Abierta,['989-84-6848'],['8401'],Bajo,"[['Begoña Nevado-marí', 'dimas64@yahoo.com', '+34733294240']]",-1.0
17426,Desgaste,01-02-2024,Abierta,['399-89-2689'],"['4300', '12358', '12618']",Bajo,"[['Francisca Almeida Ledesma', 'jaenamelia@gmail.com', '+34812203557']]",234.0
17427,Desgaste,24-11-2023,Cerrada,['551-44-6637'],['2009'],Bajo,"[['Luis Ángel Camps Villa', 'tania23@ropero-domingo.com', '+34736430526']]",50.0
17428,Vandalismo,02-10-2024,Abierta,['246-26-1797'],"['2095', '6413']",Bajo,"[['Felipe Plinio Tello Andreu', 'evangelina00@duran-morata.es', '+34743702807']]",-1.0
17429,Rotura,22-10-2023,Abierta,['073-67-6336'],['13503'],Bajo,"[['Nicolás Vázquez-tamayo', 'tomelazaro@hotmail.com', '+34723987710']]",120.0
17430,Rotura,19-07-2024,Abierta,['376-78-6204'],['11165'],Bajo,"[['Genoveva Bermúdez Blazquez', 'gustavofalco@hotmail.com', '+34946146674']]",-1.0
17431,Mal funcionamiento,07-04-2024,Cerrada,['682-21-2505'],"['3289', '9499']",Bajo,"[['Candela Martí', 'rlledo@baro-melendez.es', '+34676905470']]",93.0
17432,Vandalismo,31-08-2024,Cerrada,['907-81-4620'],"['292', '5109']",Bajo,"[['Octavia Toro Ledesma', 'jose-maria41@castrillo-bou.es', '+34724341819']]",-1.0
17433,Rotura,29-02-2024,Cerrada,['126-46-4843'],"['708', '2917']",Bajo,"[['Lucila Ribas Valentín', 'morcillovisitacion@gmail.com', '+34839961840']]",219.0
17434,Rotura,07-04-2024,Cerrada,['460-82-8949'],"['5370', '7595']",Bajo,"[['Gabriel Jaime Solano Otero', 'padillarosendo@hotmail.com', '+34986974362']]",242.0
17435,Vandalismo,24-01-2024,Abierta,['789-06-4353'],"['10075', '12292']",Bajo,"[['Alfredo Vallejo Fernandez', 'floracasas@borrego-jover.es', '+34743126849']]",174.0
17436,Vandalismo,12-12-2023,Abierta,['316-95-2923'],"['6725', '7681']",Bajo,"[['Apolinar Giralt Clemente', 'estevezdebora@gmail.com', '+34749509052']]",-1.0
17437,Rotura,29-04-2024,Cerrada,['021-57-8743'],"['6168', '10272']",Bajo,"[['Leticia Tolosa', 'cuestajordi@vicens.net', '+34741262574']]",-1.0
17438,Desgaste,04-05-2024,Cerrada,['086-38-6795'],"['1473', '8198']",Bajo,"[['Jerónimo Jaime Salcedo Guzmán', 'toledohumberto@gmail.com', '+34651630056']]",94.0
17439,Vandalismo,07-01-2024,Abierta,['150-80-8807'],['10413'],Bajo,"[['Paz Valenciano Yáñez', 'edelmirachacon@arnal-calderon.es', '+34722153378']]",204.0
17440,Mal funcionamiento,28-11-2023,Abierta,['790-30-6133'],['4178'],Bajo,"[['Santiago Valentín Echevarría', 'olga68@benitez-macias.es', '+34729676330']]",5.0
17441,Desgaste,03-12-2023,Abierta,['511-93-0241'],['11833'],Bajo,"[['Albino Juárez-salas', 'fortunato50@yahoo.com', '+34612647972']]",22.0
17442,Mal funcionamiento,24-12-2023,Cerrada,['295-89-7242'],['5358'],Bajo,"[['Timoteo Casas Roldan', 'fernando03@yahoo.com', '+34725906531']]",175.0
17443,Vandalismo,02-04-2024,Cerrada,['000-83-5784'],['9956'],Bajo,"[['Emiliana Del Tejera', 'jordanmilagros@quintero.es', '+34653333327']]",115.0
17444,Vandalismo,02-02-2024,Abierta,['567-85-9237'],['7513'],Bajo,"[['Ana Sofía Córdoba Ugarte', 'ana-sofiaalberdi@hotmail.com', '+34723117301']]",-1.0
17445,Rotura,14-05-2024,Cerrada,['561-38-0567'],['10224'],Bajo,"[['Edu Buenaventura Ruano Porcel', 'heribertosandoval@yahoo.com', '+34849928132']]",133.0
17446,Rotura,19-06-2024,Cerrada,['990-16-9899'],['6509'],Bajo,"[['Román Josué Galvez Fábregas', 'leocadio18@valenzuela.es', '+34715974031']]",-1.0
17447,Mal funcionamiento,29-07-2024,Cerrada,['011-53-8622'],"['1948', '11494', '12260']",Bajo,"[['Saturnino Robles Benito', 'veleznicodemo@hotmail.com', '+34729287079']]",8.0
17448,Rotura,28-08-2024,Cerrada,['078-01-0177'],['12041'],Bajo,"[['Trini Romero Gilabert', 'kvila@yahoo.com', '+34704143081']]",-1.0
17449,Mal funcionamiento,31-10-2023,Cerrada,['634-00-8382'],['1309'],Bajo,"[['Baltasar Armas Tejero', 'pbarroso@barco.com', '+34702866188']]",-1.0
17450,Mal funcionamiento,13-03-2024,Abierta,['059-79-3104'],['617'],Bajo,"[['Pía Mayoral Hernández', 'malenaamo@camara.com', '+34969930212']]",-1.0
17451,Desgaste,04-05-2024,Cerrada,['133-60-3128'],"['11589', '12431']",Bajo,"[['Ana Rico-casares', 'zpuerta@yahoo.com', '+34713509067']]",75.0
17452,Mal funcionamiento,27-06-2024,Cerrada,['769-24-4521'],['8839'],Bajo,"[['Apolonia Pedraza Sedano', 'noe47@hotmail.com', '+34821017944']]",-1.0
17453,Desgaste,07-12-2023,Cerrada,['137-27-2308'],['12023'],Bajo,"[['Goyo Giralt-ibañez', 'yarcos@hotmail.com', '+34722738620']]",68.0
17454,Mal funcionamiento,11-02-2024,Abierta,['906-68-0221'],"['4277', '4985']",Bajo,"[['Cornelio Gastón Valenciano Barrera', 'damian24@yahoo.com', '+34749463052']]",44.0
17455,Vandalismo,04-03-2024,Cerrada,['029-24-5112'],['10300'],Bajo,"[['Alfredo Urrutia-cabanillas', 'mcid@yahoo.com', '+34816830882']]",-1.0
17456,Mal funcionamiento,20-04-2024,Cerrada,['989-21-3445'],['7513'],Bajo,"[['Amanda Frías Portillo', 'ale43@gmail.com', '+34737116157']]",-1.0
17457,Desgaste,11-06-2024,Cerrada,['014-33-4371'],['533'],Bajo,"[['María Luisa De Mendizábal', 'egrande@jaen.com', '+34740162588']]",-1.0
17458,Rotura,25-10-2023,Abierta,['721-21-4288'],['3353'],Bajo,"[['Moisés Verdugo Orozco', 'susanita58@gmail.com', '+34639277064']]",-1.0
17459,Mal funcionamiento,15-02-2024,Cerrada,['457-33-3719'],['5393'],Bajo,"[['Jennifer Moreno Ferreras', 'arsenioarjona@yahoo.com', '+34661608218']]",162.0
